store,upc,week,move,price,profit,descrip,custcoun,Brand
121,1200000496,31,45,.02498963,20.12,"DIET PEPSI CAFFEINE",23215,12000
121,3828100261,31,62,.02083333,40.8,"DOM ORANGE SODA",23215,38281
121,4900000634,31,36,.03875,22.94,"COCA-COLA CLASSIC CA",23215,49000
121,4900000639,31,163,.02351096,15.09,"COCA-COLA CLASSIC",23215,49000
121,4900000658,31,34,.03875,22.94,"COKE DIET CANS",23215,49000
121,5490000060,31,25,.02498963,20.12,"DR PEPPER",23215,54900
121,1200000230,32,148,.02351096,15.09,"PEPSI COLA N/R",20593,12000
121,1200000394,32,27,.02335938,20.07,"PEPSI COLA N.R. BOTT",20593,12000
121,1200000396,32,24,.02335938,20.07,"DIET PEPSI N.R. BOTT",20593,12000
121,1200000492,32,38,.02498963,20.12,"CAFFEINE FREE PEPSI",20593,12000
121,1200000496,32,60,.02498963,20.12,"DIET PEPSI CAFFEINE",20593,12000
121,3828100261,32,224,.01388889,8.75,"DOM ORANGE SODA",20593,38281
121,4900000634,32,34,.03875,22.94,"COCA-COLA CLASSIC CA",20593,49000
121,4900000639,32,325,.0205536,2.88,"COCA-COLA CLASSIC",20593,49000
121,4900000658,32,48,.03875,22.94,"COKE DIET CANS",20593,49000
121,5490000060,32,15,.02498963,20.12,"DR PEPPER",20593,54900
121,1200000230,33,1186,.01316022,51.69,"PEPSI COLA N/R",21827,12000
121,1200000394,33,82,.02101563,11.15,"PEPSI COLA N.R. BOTT",21827,12000
121,1200000396,33,97,.02101563,11.15,"DIET PEPSI N.R. BOTT",21827,12000
121,1200000492,33,504,.01316022,51.69,"CAFFEINE FREE PEPSI",21827,12000
121,1200000496,33,529,.01316022,51.69,"DIET PEPSI CAFFEINE",21827,12000
121,3828100261,33,155,.02083333,41.6,"DOM ORANGE SODA",21827,38281
121,4900000634,33,47,.03875,22.94,"COCA-COLA CLASSIC CA",21827,49000
121,4900000639,33,1731,.01316022,51.69,"COCA-COLA CLASSIC",21827,49000
121,4900000658,33,44,.03875,22.94,"COKE DIET CANS",21827,49000
121,5490000060,33,284,.01316022,51.69,"DR PEPPER",21827,54900
121,1200000230,34,136,.02351096,15.09,"PEPSI COLA N/R",21537,12000
121,1200000394,34,82,.02101563,11.15,"PEPSI COLA N.R. BOTT",21537,12000
121,1200000396,34,77,.02101563,11.15,"DIET PEPSI N.R. BOTT",21537,12000
121,1200000492,34,55,.02498963,20.12,"CAFFEINE FREE PEPSI",21537,12000
121,1200000496,34,52,.02498963,20.12,"DIET PEPSI CAFFEINE",21537,12000
121,3828100261,34,113,.02083333,41.6,"DOM ORANGE SODA",21537,38281
121,4900000634,34,29,.03875,22.94,"COCA-COLA CLASSIC CA",21537,49000
121,4900000639,34,128,.02351096,15.09,"COCA-COLA CLASSIC",21537,49000
121,4900000658,34,27,.03875,22.94,"COKE DIET CANS",21537,49000
121,5490000060,34,11,.02498963,20.12,"DR PEPPER",21537,54900
121,1200000230,35,159,.02351096,15.09,"PEPSI COLA N/R",23872,12000
121,1200000394,35,32,.02335938,20.07,"PEPSI COLA N.R. BOTT",23872,12000
121,1200000396,35,28,.02335938,20.07,"DIET PEPSI N.R. BOTT",23872,12000
121,1200000492,35,38,.02498963,20.12,"CAFFEINE FREE PEPSI",23872,12000
121,1200000496,35,50,.02498963,20.12,"DIET PEPSI CAFFEINE",23872,12000
121,3828100261,35,83,.02083333,42,"DOM ORANGE SODA",23872,38281
121,4900000634,35,959,.01732639,73.39,"COCA-COLA CLASSIC CA",23872,49000
121,4900000639,35,128,.02351096,15.09,"COCA-COLA CLASSIC",23872,49000
121,4900000658,35,919,.01732639,73.39,"COKE DIET CANS",23872,49000
121,5490000060,35,26,.02498963,20.12,"DR PEPPER",23872,54900
121,1200000230,36,214,.01907493,4.65,"PEPSI COLA N/R",21987,12000
121,1200000394,36,39,.02335938,20.07,"PEPSI COLA N.R. BOTT",21987,12000
121,1200000396,36,38,.02335938,20.07,"DIET PEPSI N.R. BOTT",21987,12000
121,1200000492,36,53,.01907493,4.65,"CAFFEINE FREE PEPSI",21987,12000
121,1200000496,36,113,.01907493,4.65,"DIET PEPSI CAFFEINE",21987,12000
121,3828100261,36,140,.01388889,15,"DOM ORANGE SODA",21987,38281
121,4900000634,36,46,.03875,22.94,"COCA-COLA CLASSIC CA",21987,49000
121,4900000639,36,185,.01907493,4.65,"COCA-COLA CLASSIC",21987,49000
121,4900000658,36,37,.03875,22.94,"COKE DIET CANS",21987,49000
121,5490000060,36,121,.01907493,4.65,"DR PEPPER",21987,54900
121,1200000230,37,176,.02351096,15.09,"PEPSI COLA N/R",23855,12000
121,1200000394,37,32,.02335938,20.07,"PEPSI COLA N.R. BOTT",23855,12000
121,1200000396,37,15,.02335938,20.07,"DIET PEPSI N.R. BOTT",23855,12000
121,1200000492,37,46,.02498963,20.12,"CAFFEINE FREE PEPSI",23855,12000
121,1200000496,37,50,.02498963,20.12,"DIET PEPSI CAFFEINE",23855,12000
121,3828100261,37,115,.02083333,42.8,"DOM ORANGE SODA",23855,38281
121,4900000634,37,32,.03875,22.94,"COCA-COLA CLASSIC CA",23855,49000
121,4900000639,37,125,.02351096,15.09,"COCA-COLA CLASSIC",23855,49000
121,4900000658,37,20,.03875,22.94,"COKE DIET CANS",23855,49000
121,5490000060,37,30,.02498963,20.12,"DR PEPPER",23855,54900
121,1200000230,38,137,.02351096,15.09,"PEPSI COLA N/R",23187,12000
121,1200000394,38,22,.02335938,20.07,"PEPSI COLA N.R. BOTT",23187,12000
121,1200000396,38,23,.02335938,20.07,"DIET PEPSI N.R. BOTT",23187,12000
121,1200000492,38,43,.02498963,20.12,"CAFFEINE FREE PEPSI",23187,12000
121,1200000496,38,27,.02498963,20.12,"DIET PEPSI CAFFEINE",23187,12000
121,3828100261,38,82,.02083333,41.6,"DOM ORANGE SODA",23187,38281
121,4900000634,38,39,.03875,22.94,"COCA-COLA CLASSIC CA",23187,49000
121,4900000639,38,448,.01907493,4.65,"COCA-COLA CLASSIC",23187,49000
121,4900000658,38,29,.03875,22.94,"COKE DIET CANS",23187,49000
121,5490000060,38,18,.02498963,20.12,"DR PEPPER",23187,54900
121,1200000230,39,2741,.01316022,51.69,"PEPSI COLA N/R",23110,12000
121,1200000394,39,55,.02101563,11.15,"PEPSI COLA N.R. BOTT",23110,12000
121,1200000396,39,48,.02101563,11.15,"DIET PEPSI N.R. BOTT",23110,12000
121,1200000492,39,530,.01316022,51.69,"CAFFEINE FREE PEPSI",23110,12000
121,1200000496,39,671,.01316022,51.69,"DIET PEPSI CAFFEINE",23110,12000
121,3828100261,39,412,.01388889,16.25,"DOM ORANGE SODA",23110,38281
121,4900000634,39,29,.03875,22.94,"COCA-COLA CLASSIC CA",23110,49000
121,4900000639,39,117,.02351096,15.09,"COCA-COLA CLASSIC",23110,49000
121,4900000658,39,27,.03875,22.94,"COKE DIET CANS",23110,49000
121,5490000060,39,239,.01316022,51.69,"DR PEPPER",23110,54900
121,1200000230,40,122,.02351096,15.09,"PEPSI COLA N/R",23907,12000
121,1200000394,40,19,.02335938,20.07,"PEPSI COLA N.R. BOTT",23907,12000
121,1200000396,40,20,.02335938,20.07,"DIET PEPSI N.R. BOTT",23907,12000
121,1200000492,40,19,.02498963,20.12,"CAFFEINE FREE PEPSI",23907,12000
121,1200000496,40,30,.02498963,20.12,"DIET PEPSI CAFFEINE",23907,12000
121,3828100261,40,200,.01388889,16.25,"DOM ORANGE SODA",23907,38281
121,4900000634,40,54,.03875,22.94,"COCA-COLA CLASSIC CA",23907,49000
121,4900000639,40,340,.01907493,4.65,"COCA-COLA CLASSIC",23907,49000
121,4900000658,40,35,.03875,22.94,"COKE DIET CANS",23907,49000
121,5490000060,40,43,.02498963,20.12,"DR PEPPER",23907,54900
121,1200000230,41,249,.01907493,4.65,"PEPSI COLA N/R",22579,12000
121,1200000394,41,18,.02335938,20.07,"PEPSI COLA N.R. BOTT",22579,12000
121,1200000396,41,29,.02335938,20.07,"DIET PEPSI N.R. BOTT",22579,12000
121,1200000492,41,47,.01907493,4.65,"CAFFEINE FREE PEPSI",22579,12000
121,1200000496,41,107,.01907493,4.65,"DIET PEPSI CAFFEINE",22579,12000
121,3828100261,41,91,.02083333,46.4,"DOM ORANGE SODA",22579,38281
121,4900000634,41,269,.02763889,8.04,"COCA-COLA CLASSIC CA",22579,49000
121,4900000639,41,110,.02351096,15.09,"COCA-COLA CLASSIC",22579,49000
121,4900000658,41,308,.02763889,8.04,"COKE DIET CANS",22579,49000
121,5490000060,41,15,.02498963,20.12,"DR PEPPER",22579,54900
121,1200000230,42,181,.02351096,15.09,"PEPSI COLA N/R",26956,12000
121,1200000394,42,31,.02335938,20.07,"PEPSI COLA N.R. BOTT",26956,12000
121,1200000396,42,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",26956,12000
121,1200000492,42,30,.02498963,20.12,"CAFFEINE FREE PEPSI",26956,12000
121,1200000496,42,43,.02498963,20.12,"DIET PEPSI CAFFEINE",26956,12000
121,3828100261,42,210,.02083333,46.4,"DOM ORANGE SODA",26956,38281
121,4900000634,42,56,.03875,22.94,"COCA-COLA CLASSIC CA",26956,49000
121,4900000639,42,129,.02351096,15.09,"COCA-COLA CLASSIC",26956,49000
121,4900000658,42,43,.03875,22.94,"COKE DIET CANS",26956,49000
121,5490000060,42,25,.02498963,20.12,"DR PEPPER",26956,54900
121,1200000230,43,239,.01907493,4.65,"PEPSI COLA N/R",22790,12000
121,1200000394,43,15,.02101563,11.15,"PEPSI COLA N.R. BOTT",22790,12000
121,1200000396,43,18,.02101563,11.15,"DIET PEPSI N.R. BOTT",22790,12000
121,1200000492,43,113,.01907493,4.65,"CAFFEINE FREE PEPSI",22790,12000
121,1200000496,43,109,.01907493,4.65,"DIET PEPSI CAFFEINE",22790,12000
121,3828100261,43,323,.01388889,13.75,"DOM ORANGE SODA",22790,38281
121,4900000634,43,47,.03875,22.94,"COCA-COLA CLASSIC CA",22790,49000
121,4900000639,43,276,.01907493,4.65,"COCA-COLA CLASSIC",22790,49000
121,4900000658,43,29,.03875,22.94,"COKE DIET CANS",22790,49000
121,5490000060,43,58,.01907493,4.65,"DR PEPPER",22790,54900
121,1200000230,44,129,.02351096,15.09,"PEPSI COLA N/R",22647,12000
121,1200000394,44,21,.02335938,20.07,"PEPSI COLA N.R. BOTT",22647,12000
121,1200000396,44,13,.02335938,20.07,"DIET PEPSI N.R. BOTT",22647,12000
121,1200000492,44,38,.02498963,20.12,"CAFFEINE FREE PEPSI",22647,12000
121,1200000496,44,39,.02498963,20.12,"DIET PEPSI CAFFEINE",22647,12000
121,3828100261,44,66,.02083333,34.8,"DOM ORANGE SODA",22647,38281
121,4900000634,44,29,.03875,22.94,"COCA-COLA CLASSIC CA",22647,49000
121,4900000639,44,94,.02351096,15.09,"COCA-COLA CLASSIC",22647,49000
121,4900000658,44,26,.03875,22.94,"COKE DIET CANS",22647,49000
121,5490000060,44,23,.02498963,20.12,"DR PEPPER",22647,54900
121,1200000230,45,216,.01907493,4.65,"PEPSI COLA N/R",23136,12000
121,1200000394,45,18,.02335938,20.07,"PEPSI COLA N.R. BOTT",23136,12000
121,1200000396,45,20,.02335938,20.07,"DIET PEPSI N.R. BOTT",23136,12000
121,1200000492,45,61,.01907493,4.65,"CAFFEINE FREE PEPSI",23136,12000
121,1200000496,45,85,.01907493,4.65,"DIET PEPSI CAFFEINE",23136,12000
121,3828100261,45,48,.02083333,34.8,"DOM ORANGE SODA",23136,38281
121,4900000634,45,721,.03875,22.94,"COCA-COLA CLASSIC CA",23136,49000
121,4900000639,45,129,.01907493,4.65,"COCA-COLA CLASSIC",23136,49000
121,4900000658,45,836,.03875,22.94,"COKE DIET CANS",23136,49000
121,5490000060,45,74,.01611757,23.85,"DR PEPPER",23136,54900
121,1200000230,46,114,.02351096,15.09,"PEPSI COLA N/R",22243,12000
121,1200000394,46,25,.02335938,20.07,"PEPSI COLA N.R. BOTT",22243,12000
121,1200000396,46,13,.02335938,20.07,"DIET PEPSI N.R. BOTT",22243,12000
121,1200000492,46,37,.02498963,20.12,"CAFFEINE FREE PEPSI",22243,12000
121,1200000496,46,36,.02498963,20.12,"DIET PEPSI CAFFEINE",22243,12000
121,3828100261,46,74,.02083333,36.8,"DOM ORANGE SODA",22243,38281
121,4900000634,46,34,.03875,22.94,"COCA-COLA CLASSIC CA",22243,49000
121,4900000639,46,113,.02351096,15.09,"COCA-COLA CLASSIC",22243,49000
121,4900000658,46,35,.03875,22.94,"COKE DIET CANS",22243,49000
121,5490000060,46,33,.02498963,20.12,"DR PEPPER",22243,54900
121,1200000230,47,862,.0146389,36.36,"PEPSI COLA N/R",22427,12000
121,1200000394,47,19,.02335938,20.07,"PEPSI COLA N.R. BOTT",22427,12000
121,1200000396,47,21,.02335938,20.07,"DIET PEPSI N.R. BOTT",22427,12000
121,1200000492,47,300,.0146389,36.36,"CAFFEINE FREE PEPSI",22427,12000
121,1200000496,47,292,.0146389,36.36,"DIET PEPSI CAFFEINE",22427,12000
121,3828100261,47,158,.02083333,38.4,"DOM ORANGE SODA",22427,38281
121,4900000634,47,96,.02763889,8.04,"COCA-COLA CLASSIC CA",22427,49000
121,4900000639,47,986,.0146389,36.36,"COCA-COLA CLASSIC",22427,49000
121,4900000658,47,85,.02763889,8.04,"COKE DIET CANS",22427,49000
121,5490000060,47,148,.0146389,36.36,"DR PEPPER",22427,54900
121,1200000230,48,122,.02351096,15.09,"PEPSI COLA N/R",21937,12000
121,1200000394,48,22,.02335938,20.07,"PEPSI COLA N.R. BOTT",21937,12000
121,1200000396,48,18,.02335938,20.07,"DIET PEPSI N.R. BOTT",21937,12000
121,1200000492,48,41,.02498963,20.12,"CAFFEINE FREE PEPSI",21937,12000
121,1200000496,48,31,.02498963,20.12,"DIET PEPSI CAFFEINE",21937,12000
121,3828100261,48,220,.01666667,37,"DOM ORANGE SODA",21937,38281
121,4900000634,48,18,.03875,22.94,"COCA-COLA CLASSIC CA",21937,49000
121,4900000639,48,99,.02351096,15.09,"COCA-COLA CLASSIC",21937,49000
121,4900000658,48,26,.03875,22.94,"COKE DIET CANS",21937,49000
121,5490000060,48,20,.02498963,20.12,"DR PEPPER",21937,54900
121,1200000230,49,143,.02351096,15.09,"PEPSI COLA N/R",22403,12000
121,1200000394,49,23,.02335938,20.07,"PEPSI COLA N.R. BOTT",22403,12000
121,1200000396,49,10,.02335938,20.07,"DIET PEPSI N.R. BOTT",22403,12000
121,1200000492,49,36,.02498963,20.12,"CAFFEINE FREE PEPSI",22403,12000
121,1200000496,49,38,.02498963,20.12,"DIET PEPSI CAFFEINE",22403,12000
121,3828100261,49,62,.01666667,34.5,"DOM ORANGE SODA",22403,38281
121,4900000634,49,956,.03875,22.94,"COCA-COLA CLASSIC CA",22403,49000
121,4900000639,49,105,.02351096,15.09,"COCA-COLA CLASSIC",22403,49000
121,4900000658,49,1053,.03875,22.94,"COKE DIET CANS",22403,49000
121,5490000060,49,28,.02498963,20.12,"DR PEPPER",22403,54900
121,1200000230,50,279,.01907493,4.65,"PEPSI COLA N/R",22674,12000
121,1200000394,50,17,.02335938,20.07,"PEPSI COLA N.R. BOTT",22674,12000
121,1200000396,50,15,.02335938,20.07,"DIET PEPSI N.R. BOTT",22674,12000
121,1200000492,50,106,.01907493,4.65,"CAFFEINE FREE PEPSI",22674,12000
121,1200000496,50,120,.01907493,4.65,"DIET PEPSI CAFFEINE",22674,12000
121,3828100261,50,82,.02083333,34.8,"DOM ORANGE SODA",22674,38281
121,4900000634,50,40,.03875,22.94,"COCA-COLA CLASSIC CA",22674,49000
121,4900000639,50,302,.01907493,4.65,"COCA-COLA CLASSIC",22674,49000
121,4900000658,50,32,.03875,22.94,"COKE DIET CANS",22674,49000
121,5490000060,50,24,.02498963,20.12,"DR PEPPER",22674,54900
121,1200000230,51,133,.02351096,15.09,"PEPSI COLA N/R",24003,12000
121,1200000394,51,25,.02335938,20.07,"PEPSI COLA N.R. BOTT",24003,12000
121,1200000396,51,15,.02335938,20.07,"DIET PEPSI N.R. BOTT",24003,12000
121,1200000492,51,36,.02498963,20.12,"CAFFEINE FREE PEPSI",24003,12000
121,1200000496,51,59,.02498963,20.12,"DIET PEPSI CAFFEINE",24003,12000
121,3828100261,51,131,.02083333,34.4,"DOM ORANGE SODA",24003,38281
121,4900000634,51,47,.03875,22.94,"COCA-COLA CLASSIC CA",24003,49000
121,4900000639,51,124,.02351096,15.09,"COCA-COLA CLASSIC",24003,49000
121,4900000658,51,42,.03875,22.94,"COKE DIET CANS",24003,49000
121,5490000060,51,54,.01907493,4.65,"DR PEPPER",24003,54900
121,1200000230,52,340,.01907493,4.65,"PEPSI COLA N/R",21252,12000
121,1200000394,52,21,.02335938,20.07,"PEPSI COLA N.R. BOTT",21252,12000
121,1200000396,52,22,.02335938,20.07,"DIET PEPSI N.R. BOTT",21252,12000
121,1200000492,52,81,.01907493,4.65,"CAFFEINE FREE PEPSI",21252,12000
121,1200000496,52,118,.01907493,4.65,"DIET PEPSI CAFFEINE",21252,12000
121,3828100261,52,75,.02083333,34.4,"DOM ORANGE SODA",21252,38281
121,4900000634,52,40,.03875,22.94,"COCA-COLA CLASSIC CA",21252,49000
121,4900000639,52,125,.02203228,9.4,"COCA-COLA CLASSIC",21252,49000
121,4900000658,52,41,.03875,22.94,"COKE DIET CANS",21252,49000
121,5490000060,52,43,.01907493,4.65,"DR PEPPER",21252,54900
121,1200000230,53,91,.02351096,15.09,"PEPSI COLA N/R",21452,12000
121,1200000394,53,24,.02101563,11.15,"PEPSI COLA N.R. BOTT",21452,12000
121,1200000396,53,37,.02101563,11.15,"DIET PEPSI N.R. BOTT",21452,12000
121,1200000492,53,19,.02498963,20.12,"CAFFEINE FREE PEPSI",21452,12000
121,1200000496,53,26,.02498963,20.12,"DIET PEPSI CAFFEINE",21452,12000
121,3828100261,53,52,.02083333,36.8,"DOM ORANGE SODA",21452,38281
121,4900000634,53,85,.03041667,1.83,"COCA-COLA CLASSIC CA",21452,49000
121,4900000639,53,96,.02351096,15.09,"COCA-COLA CLASSIC",21452,49000
121,4900000658,53,68,.03041667,1.83,"COKE DIET CANS",21452,49000
121,5490000060,53,22,.02498963,20.12,"DR PEPPER",21452,54900
121,1200000230,54,132,.02351096,15.09,"PEPSI COLA N/R",21654,12000
121,1200000394,54,26,.02335938,20.07,"PEPSI COLA N.R. BOTT",21654,12000
121,1200000396,54,19,.02335938,20.07,"DIET PEPSI N.R. BOTT",21654,12000
121,1200000492,54,38,.02498963,20.12,"CAFFEINE FREE PEPSI",21654,12000
121,1200000496,54,39,.02498963,20.12,"DIET PEPSI CAFFEINE",21654,12000
121,3828100261,54,114,.01666667,24.5,"DOM ORANGE SODA",21654,38281
121,4900000634,54,41,.03875,22.94,"COCA-COLA CLASSIC CA",21654,49000
121,4900000639,54,104,.02351096,15.09,"COCA-COLA CLASSIC",21654,49000
121,4900000658,54,39,.03875,22.94,"COKE DIET CANS",21654,49000
121,5490000060,54,34,.01907493,4.65,"DR PEPPER",21654,54900
121,1200000230,55,116,.02351096,15.09,"PEPSI COLA N/R",22672,12000
121,1200000394,55,19,.02335938,20.07,"PEPSI COLA N.R. BOTT",22672,12000
121,1200000396,55,23,.02335938,20.07,"DIET PEPSI N.R. BOTT",22672,12000
121,1200000492,55,34,.02498963,20.12,"CAFFEINE FREE PEPSI",22672,12000
121,1200000496,55,40,.02498963,20.12,"DIET PEPSI CAFFEINE",22672,12000
121,3828100261,55,73,.01666667,25,"DOM ORANGE SODA",22672,38281
121,4900000634,55,36,.03875,22.94,"COCA-COLA CLASSIC CA",22672,49000
121,4900000639,55,353,.01759625,13.45,"COCA-COLA CLASSIC",22672,49000
121,4900000658,55,36,.03875,22.94,"COKE DIET CANS",22672,49000
121,5490000060,55,19,.02498963,20.12,"DR PEPPER",22672,54900
121,1200000230,56,337,.01907493,4.65,"PEPSI COLA N/R",21536,12000
121,1200000394,56,19,.02335938,20.07,"PEPSI COLA N.R. BOTT",21536,12000
121,1200000396,56,14,.02335938,20.07,"DIET PEPSI N.R. BOTT",21536,12000
121,1200000492,56,83,.01907493,4.65,"CAFFEINE FREE PEPSI",21536,12000
121,1200000496,56,84,.01907493,4.65,"DIET PEPSI CAFFEINE",21536,12000
121,3828100261,56,357,.01041667,14.17,"DOM ORANGE SODA",21536,38281
121,4900000634,56,54,.03875,22.94,"COCA-COLA CLASSIC CA",21536,49000
121,4900000639,56,227,.01907493,4.65,"COCA-COLA CLASSIC",21536,49000
121,4900000658,56,38,.03875,22.94,"COKE DIET CANS",21536,49000
121,5490000060,56,69,.01907493,4.65,"DR PEPPER",21536,54900
121,1200000230,57,92,.02351096,15.09,"PEPSI COLA N/R",21083,12000
121,1200000394,57,13,.02335938,20.07,"PEPSI COLA N.R. BOTT",21083,12000
121,1200000396,57,16,.02335938,20.07,"DIET PEPSI N.R. BOTT",21083,12000
121,1200000492,57,31,.02498963,20.12,"CAFFEINE FREE PEPSI",21083,12000
121,1200000496,57,40,.02498963,20.12,"DIET PEPSI CAFFEINE",21083,12000
121,3828100261,57,781,.01041667,36.67,"DOM ORANGE SODA",21083,38281
121,4900000634,57,29,.03875,22.94,"COCA-COLA CLASSIC CA",21083,49000
121,4900000639,57,107,.02351096,15.09,"COCA-COLA CLASSIC",21083,49000
121,4900000658,57,19,.03875,22.94,"COKE DIET CANS",21083,49000
121,5490000060,57,17,.02498963,20.12,"DR PEPPER",21083,54900
121,1200000230,58,108,.02351096,15.09,"PEPSI COLA N/R",21856,12000
121,1200000394,58,32,.02179688,14.34,"PEPSI COLA N.R. BOTT",21856,12000
121,1200000396,58,26,.02179688,14.34,"DIET PEPSI N.R. BOTT",21856,12000
121,1200000492,58,37,.02498963,20.12,"CAFFEINE FREE PEPSI",21856,12000
121,1200000496,58,39,.02498963,20.12,"DIET PEPSI CAFFEINE",21856,12000
121,3828100261,58,94,.02083333,42.8,"DOM ORANGE SODA",21856,38281
121,4900000634,58,655,.01930556,54.68,"COCA-COLA CLASSIC CA",21856,49000
121,4900000639,58,78,.02351096,15.09,"COCA-COLA CLASSIC",21856,49000
121,4900000658,58,693,.01930556,54.68,"COKE DIET CANS",21856,49000
121,5490000060,58,26,.02498963,20.12,"DR PEPPER",21856,54900
121,1200000230,59,713,.0146389,36.36,"PEPSI COLA N/R",23108,12000
121,1200000394,59,19,.02335938,20.07,"PEPSI COLA N.R. BOTT",23108,12000
121,1200000396,59,13,.02335938,20.07,"DIET PEPSI N.R. BOTT",23108,12000
121,1200000492,59,131,.0146389,36.36,"CAFFEINE FREE PEPSI",23108,12000
121,1200000496,59,203,.0146389,36.36,"DIET PEPSI CAFFEINE",23108,12000
121,3828100261,59,133,.02083333,49.6,"DOM ORANGE SODA",23108,38281
121,4900000634,59,40,.03875,22.94,"COCA-COLA CLASSIC CA",23108,49000
121,4900000639,59,893,.0146389,36.36,"COCA-COLA CLASSIC",23108,49000
121,4900000658,59,24,.03875,22.94,"COKE DIET CANS",23108,49000
121,5490000060,59,135,.0146389,36.36,"DR PEPPER",23108,54900
121,1200000230,60,37,.02351096,15.09,"PEPSI COLA N/R",20795,12000
121,1200000394,60,12,.02101563,11.15,"PEPSI COLA N.R. BOTT",20795,12000
121,1200000396,60,8,.02101563,11.15,"DIET PEPSI N.R. BOTT",20795,12000
121,1200000492,60,10,.02498963,20.12,"CAFFEINE FREE PEPSI",20795,12000
121,1200000496,60,4,.02498963,20.12,"DIET PEPSI CAFFEINE",20795,12000
121,3828100261,60,77,.01388889,13.13,"DOM ORANGE SODA",20795,38281
121,4900000634,60,10,.03875,22.94,"COCA-COLA CLASSIC CA",20795,49000
121,4900000639,60,27,.02351096,15.09,"COCA-COLA CLASSIC",20795,49000
121,4900000658,60,12,.03875,22.94,"COKE DIET CANS",20795,49000
121,5490000060,60,4,.02498963,20.12,"DR PEPPER",20795,54900
121,1200000230,61,202,.02351096,15.09,"PEPSI COLA N/R",20570,12000
121,1200000394,61,37,.02335938,20.07,"PEPSI COLA N.R. BOTT",20570,12000
121,1200000396,61,33,.02335938,20.07,"DIET PEPSI N.R. BOTT",20570,12000
121,1200000492,61,42,.02498963,20.12,"CAFFEINE FREE PEPSI",20570,12000
121,1200000496,61,64,.02498963,20.12,"DIET PEPSI CAFFEINE",20570,12000
121,3828100261,61,320,.01388889,31.88,"DOM ORANGE SODA",20570,38281
121,4900000634,61,700,.03875,22.94,"COCA-COLA CLASSIC CA",20570,49000
121,4900000639,61,173,.02351096,15.09,"COCA-COLA CLASSIC",20570,49000
121,4900000658,61,706,.03875,22.94,"COKE DIET CANS",20570,49000
121,5490000060,61,42,.02498963,20.12,"DR PEPPER",20570,54900
121,1200000230,62,172,.02351096,15.09,"PEPSI COLA N/R",28293,12000
121,1200000394,62,27,.02335938,20.07,"PEPSI COLA N.R. BOTT",28293,12000
121,1200000396,62,19,.02335938,20.07,"DIET PEPSI N.R. BOTT",28293,12000
121,1200000492,62,41,.02498963,20.12,"CAFFEINE FREE PEPSI",28293,12000
121,1200000496,62,55,.02498963,20.12,"DIET PEPSI CAFFEINE",28293,12000
121,3828100261,62,90,.02083333,37.2,"DOM ORANGE SODA",28293,38281
121,4900000634,62,50,.03875,22.94,"COCA-COLA CLASSIC CA",28293,49000
121,4900000639,62,145,.02351096,15.09,"COCA-COLA CLASSIC",28293,49000
121,4900000658,62,43,.03875,22.94,"COKE DIET CANS",28293,49000
121,5490000060,62,36,.02498963,20.12,"DR PEPPER",28293,54900
121,1200000230,63,100,.02351096,15.09,"PEPSI COLA N/R",20545,12000
121,1200000394,63,19,.02335938,20.07,"PEPSI COLA N.R. BOTT",20545,12000
121,1200000396,63,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",20545,12000
121,1200000492,63,26,.02498963,20.12,"CAFFEINE FREE PEPSI",20545,12000
121,1200000496,63,34,.02498963,20.12,"DIET PEPSI CAFFEINE",20545,12000
121,3828100261,63,46,.02083333,35.2,"DOM ORANGE SODA",20545,38281
121,4900000634,63,347,.01930556,54.68,"COCA-COLA CLASSIC CA",20545,49000
121,4900000639,63,93,.02351096,15.09,"COCA-COLA CLASSIC",20545,49000
121,4900000658,63,415,.01930556,54.68,"COKE DIET CANS",20545,49000
121,5490000060,63,22,.02498963,20.12,"DR PEPPER",20545,54900
121,1200000230,64,113,.02351096,15.09,"PEPSI COLA N/R",23329,12000
121,1200000394,64,29,.02101563,11.15,"PEPSI COLA N.R. BOTT",23329,12000
121,1200000396,64,20,.02101563,11.15,"DIET PEPSI N.R. BOTT",23329,12000
121,1200000492,64,24,.02498963,20.12,"CAFFEINE FREE PEPSI",23329,12000
121,1200000496,64,41,.02498963,20.12,"DIET PEPSI CAFFEINE",23329,12000
121,3828100261,64,65,.02083333,48.4,"DOM ORANGE SODA",23329,38281
121,4900000634,64,23,.03875,22.94,"COCA-COLA CLASSIC CA",23329,49000
121,4900000639,64,101,.02351096,15.09,"COCA-COLA CLASSIC",23329,49000
121,4900000658,64,24,.03875,22.94,"COKE DIET CANS",23329,49000
121,5490000060,64,20,.02498963,20.12,"DR PEPPER",23329,54900
121,1200000230,65,336,.01759625,13.45,"PEPSI COLA N/R",22372,12000
121,1200000394,65,15,.02335938,20.07,"PEPSI COLA N.R. BOTT",22372,12000
121,1200000396,65,12,.02335938,20.07,"DIET PEPSI N.R. BOTT",22372,12000
121,1200000492,65,76,.01759625,13.45,"CAFFEINE FREE PEPSI",22372,12000
121,1200000496,65,110,.01759625,13.45,"DIET PEPSI CAFFEINE",22372,12000
121,3828100261,65,77,.02083333,48.4,"DOM ORANGE SODA",22372,38281
121,4900000634,65,716,.01930556,54.68,"COCA-COLA CLASSIC CA",22372,49000
